age,education,hours-per-week,income,workclass_Public,workclass_Self-emp,marital-status_Single,race_Asian,race_Black,race_Hispanic,race_White,sex_Male
35,9,40,<=50K,False,False,False,False,True,False,False,False
33,11,40,>50K,True,False,True,False,True,False,False,False
69,7,40,<=50K,False,False,True,False,False,False,True,False
35,9,40,<=50K,False,False,False,False,False,False,True,True
31,9,20,<=50K,False,False,True,False,False,False,True,False
34,9,32,<=50K,False,False,False,False,False,False,True,False
30,7,40,<=50K,False,False,False,False,False,False,True,True
28,13,55,<=50K,False,False,True,False,False,False,True,True
54,13,35,>50K,False,False,False,False,False,False,True,True
47,10,50,>50K,False,False,False,False,False,False,True,True
24,9,40,<=50K,False,False,True,False,True,False,False,False
52,13,60,>50K,False,True,False,False,False,False,True,True
20,9,48,<=50K,False,False,True,False,False,False,False,True
43,14,45,<=50K,False,True,False,False,False,False,True,True
45,4,40,<=50K,False,False,True,False,False,False,True,False
29,9,35,<=50K,False,True,True,False,False,False,True,True
47,14,42,<=50K,False,False,True,False,False,False,True,True
24,9,40,<=50K,False,False,True,False,False,False,True,True
51,9,40,<=50K,False,False,False,False,False,False,True,True
17,7,12,<=50K,False,False,True,False,False,False,True,True
37,11,40,>50K,False,False,False,False,False,False,True,True
27,16,70,<=50K,False,False,True,False,False,False,True,False
29,13,40,>50K,False,False,False,False,False,False,True,True
36,12,35,<=50K,False,True,True,False,False,False,True,False
58,13,40,<=50K,True,False,True,False,False,False,True,False
26,10,45,<=50K,False,True,False,False,False,False,True,True
57,9,40,>50K,False,False,False,False,False,False,True,True
59,9,40,<=50K,False,False,False,False,False,False,True,True
27,9,40,<=50K,False,False,False,False,False,False,True,True
31,13,40,<=50K,False,True,True,False,False,False,True,True
21,10,24,<=50K,False,False,True,False,False,False,True,False
29,10,60,<=50K,False,False,True,False,False,False,True,True
18,7,40,<=50K,False,False,True,False,False,False,True,True
52,6,47,>50K,False,False,False,False,False,False,True,True
57,13,80,<=50K,False,True,True,False,False,False,True,True
38,4,48,>50K,False,False,True,False,False,False,True,True
31,13,40,>50K,False,False,False,False,False,False,True,True
23,13,40,<=50K,False,False,True,False,False,False,True,False
27,9,40,<=50K,False,False,True,False,False,False,True,True
42,15,50,>50K,False,True,False,False,False,False,True,True
25,10,40,<=50K,False,False,True,False,False,False,True,True
49,13,45,<=50K,False,False,True,False,False,False,True,False
32,13,40,<=50K,False,False,True,False,False,False,True,True
19,10,28,<=50K,False,False,True,False,False,False,True,True
60,4,40,<=50K,False,False,True,False,False,False,True,False
42,5,40,<=50K,True,False,False,False,False,False,True,True
35,12,40,<=50K,False,True,True,False,False,False,True,True
48,9,37,<=50K,False,False,True,False,True,False,False,False
51,14,40,>50K,False,False,False,False,False,False,True,True
29,9,40,<=50K,False,False,True,False,False,False,False,True
36,9,40,<=50K,True,False,True,False,True,False,False,True
17,6,21,<=50K,False,False,True,False,False,False,True,False
52,14,60,<=50K,False,False,True,False,False,False,True,False
24,9,40,<=50K,False,False,True,False,False,False,True,True
24,9,50,<=50K,False,False,False,False,False,False,True,True
26,13,40,<=50K,True,False,True,False,False,False,True,True
27,13,20,<=50K,False,False,True,False,False,False,True,False
39,9,60,<=50K,False,False,True,False,False,False,True,True
30,9,45,<=50K,False,False,False,False,True,False,False,True
50,9,32,<=50K,False,True,False,False,False,False,True,True
52,13,55,<=50K,False,True,False,False,False,False,True,True
46,15,45,>50K,False,False,False,False,False,False,True,True
23,13,20,<=50K,False,False,True,False,False,False,True,False
45,7,20,<=50K,False,False,False,False,True,False,False,False
65,5,24,<=50K,False,False,False,False,True,False,False,False
29,11,55,<=50K,False,False,False,False,False,False,True,True
47,5,40,<=50K,False,False,False,False,False,False,True,True
38,9,60,<=50K,False,False,True,False,True,False,False,True
34,9,45,>50K,False,False,False,False,False,False,True,True
38,9,64,<=50K,False,True,False,False,False,False,True,True
33,10,40,>50K,False,False,False,False,False,False,True,True
49,13,26,>50K,False,False,False,False,False,False,True,True
47,10,40,<=50K,False,True,True,False,True,False,False,False
49,6,40,<=50K,True,False,True,False,True,False,False,False
43,10,60,>50K,False,False,False,False,False,False,True,True
30,13,40,>50K,False,False,False,False,True,False,False,False
58,9,60,<=50K,False,True,False,False,False,False,True,True
19,9,14,<=50K,False,False,True,False,False,False,True,False
21,13,40,<=50K,False,False,True,False,False,False,True,True
33,13,60,>50K,False,False,False,False,False,False,True,True
47,3,50,<=50K,False,True,False,False,False,False,True,True
52,16,60,>50K,False,True,False,False,False,False,True,True
26,9,55,<=50K,False,False,True,False,False,False,True,True
60,9,40,<=50K,False,False,False,False,False,False,True,True
21,10,40,<=50K,False,False,True,False,False,False,True,True
36,10,50,>50K,False,False,False,False,False,False,True,True
31,10,45,<=50K,False,False,False,False,False,False,True,True
50,16,40,>50K,False,True,True,False,False,False,True,True
31,9,40,<=50K,True,False,True,False,False,False,True,False
71,9,15,<=50K,False,False,False,False,False,False,True,True
30,13,40,>50K,True,False,False,False,False,False,True,True
20,10,20,<=50K,False,False,True,False,False,False,True,True
24,9,50,<=50K,False,False,True,False,False,False,True,True
35,16,40,>50K,False,False,False,True,False,False,False,True
38,10,45,<=50K,True,False,True,False,False,False,True,False
27,9,32,<=50K,False,False,True,False,False,False,True,False
29,10,40,<=50K,True,False,True,True,False,False,False,False
34,9,45,<=50K,False,False,False,False,False,False,True,True
44,4,35,<=50K,False,False,False,False,False,False,True,True
43,9,40,>50K,False,False,False,False,False,False,True,True
44,8,40,>50K,False,True,False,False,True,False,False,True
38,14,60,<=50K,False,False,True,False,False,False,True,True
27,10,40,<=50K,False,False,True,False,False,False,True,True
43,14,38,<=50K,True,False,True,False,False,False,True,True
20,10,25,<=50K,False,False,True,False,False,False,True,False
42,12,40,>50K,False,False,True,False,False,False,True,False
27,10,40,<=50K,True,False,False,False,False,False,True,True
42,9,40,>50K,False,False,False,False,True,False,False,True
24,5,40,<=50K,False,False,True,False,False,False,True,True
48,10,40,<=50K,True,False,True,False,False,False,True,True
17,7,10,<=50K,False,True,True,False,False,False,True,True
33,13,40,>50K,False,False,False,False,False,False,True,True
50,9,50,>50K,False,True,False,False,False,False,True,True
22,9,40,<=50K,False,False,True,False,False,False,True,False
17,8,16,<=50K,False,False,True,False,False,False,True,True
32,10,40,<=50K,False,False,False,False,False,False,True,True
31,9,45,<=50K,False,False,True,False,False,False,True,True
58,9,50,<=50K,False,True,False,False,False,False,True,True
29,9,48,<=50K,True,False,True,False,False,False,True,True
37,11,40,>50K,False,False,False,False,False,False,True,True
34,9,40,>50K,False,True,False,False,False,False,True,True
23,10,40,<=50K,True,False,True,False,True,False,False,True
18,7,5,<=50K,True,False,True,False,False,False,True,False
34,9,40,<=50K,False,False,True,False,False,False,True,False
45,13,55,<=50K,True,False,False,False,False,False,True,False
41,14,35,<=50K,False,False,True,False,False,False,True,True
26,9,30,<=50K,False,False,True,False,False,False,True,True
54,10,40,<=50K,True,False,False,False,False,False,True,True
24,10,45,<=50K,False,False,True,False,True,False,False,False
42,10,50,<=50K,False,False,False,False,False,False,True,True
20,10,20,<=50K,False,False,True,False,False,False,True,True
23,13,20,<=50K,True,False,True,False,False,False,True,False
35,14,60,>50K,False,False,True,False,False,False,True,True
38,14,40,>50K,False,False,False,False,False,False,True,True
30,13,40,<=50K,False,False,True,False,False,False,True,False
19,9,20,<=50K,False,False,True,False,False,False,True,False
36,13,50,<=50K,True,False,True,False,False,False,True,True
31,13,40,<=50K,False,False,False,False,False,False,True,False
21,10,30,<=50K,False,False,True,False,False,False,True,True
31,10,40,<=50K,False,True,False,False,False,False,True,True
46,16,65,>50K,False,False,True,False,False,False,True,False
44,13,50,>50K,False,False,True,False,False,False,True,False
40,8,40,<=50K,False,False,False,False,True,False,False,True
45,10,40,<=50K,False,False,True,False,True,False,False,True
60,9,35,<=50K,False,False,False,False,False,False,True,True
18,7,25,<=50K,False,False,True,False,False,False,True,True
28,13,40,<=50K,False,False,False,False,False,False,True,True
36,10,40,<=50K,False,False,True,False,True,False,False,False
36,13,40,<=50K,False,False,True,False,False,False,True,True
40,11,40,<=50K,False,False,False,False,False,False,True,True
36,13,35,<=50K,True,False,True,False,False,False,True,False
31,9,40,<=50K,False,False,True,False,True,False,False,False
33,9,40,<=50K,False,False,False,False,False,False,True,True
19,9,40,<=50K,True,False,True,False,False,False,True,False
22,10,15,<=50K,False,False,True,False,False,False,True,False
34,13,45,>50K,False,False,False,False,False,False,True,True
33,9,40,<=50K,False,False,True,False,False,False,True,True
41,9,60,<=50K,False,False,False,False,False,False,True,True
29,13,40,<=50K,False,False,True,False,False,False,True,True
50,9,42,>50K,True,False,False,False,False,False,True,True
42,13,45,>50K,False,False,False,False,False,False,True,True
43,13,40,>50K,False,False,True,False,False,False,True,True
44,9,40,<=50K,False,False,False,False,False,False,True,False
20,10,20,<=50K,False,False,True,False,False,False,True,False
31,9,40,<=50K,False,False,False,False,False,False,True,True
65,7,59,>50K,False,True,False,False,False,False,True,True
23,10,24,<=50K,False,False,True,False,False,False,True,False
55,10,40,<=50K,False,False,True,True,False,False,False,False
26,11,45,<=50K,False,False,False,False,False,False,True,True
25,11,15,<=50K,False,False,True,False,False,False,True,False
35,10,40,<=50K,False,False,False,False,False,False,True,True
36,10,36,<=50K,False,False,True,False,True,False,False,False
43,13,50,<=50K,True,False,False,False,False,False,True,True
56,9,20,<=50K,False,False,False,False,True,False,False,False
42,13,40,>50K,False,False,False,False,False,False,True,True
19,10,25,<=50K,False,False,True,False,False,False,True,False
55,9,72,<=50K,False,True,False,False,False,False,True,True
42,14,50,>50K,False,False,True,False,False,False,True,False
26,11,40,<=50K,False,False,True,False,False,False,True,True
17,8,20,<=50K,False,False,True,False,False,False,True,True
42,13,40,>50K,True,False,False,False,False,False,True,False
55,9,40,>50K,False,False,False,False,False,False,True,True
32,10,40,<=50K,False,False,True,False,True,False,False,False
29,7,40,<=50K,False,False,True,False,True,False,False,True
46,13,37,<=50K,True,False,False,False,False,False,True,True
29,13,40,>50K,True,False,False,False,False,False,True,True
22,13,20,<=50K,False,False,True,False,False,False,True,True
58,6,40,<=50K,False,True,False,False,False,False,True,True
23,9,50,<=50K,False,False,True,False,False,False,True,True
39,9,40,<=50K,False,False,True,False,False,False,True,True
27,11,38,<=50K,False,False,True,False,False,False,True,True
54,9,40,>50K,False,False,False,False,False,False,True,True
33,13,45,<=50K,True,False,True,False,False,False,True,False
46,9,40,>50K,True,False,False,False,False,False,True,False
37,9,40,<=50K,False,False,True,False,True,False,False,True
36,9,18,<=50K,False,False,True,False,False,False,True,False
59,9,38,>50K,True,False,False,False,False,False,True,False
34,9,40,<=50K,True,False,True,False,False,False,True,True
53,16,70,>50K,False,True,False,False,False,False,True,True
51,13,55,>50K,False,False,True,False,False,False,True,True
32,6,42,<=50K,False,False,True,False,False,False,True,False
31,10,40,<=50K,True,False,False,False,False,False,True,True
22,10,30,<=50K,False,False,False,False,False,False,True,False
47,13,50,<=50K,False,True,True,False,False,False,True,False
32,9,40,<=50K,False,False,True,False,False,False,True,True
26,10,38,<=50K,False,False,True,False,False,False,True,False
37,3,32,<=50K,False,False,True,False,False,False,True,True
31,9,55,<=50K,False,False,True,False,False,False,True,True
37,11,24,>50K,False,False,False,False,False,False,True,False
55,9,38,<=50K,False,False,True,False,False,False,True,True
23,11,56,<=50K,True,False,True,False,False,False,True,True
36,10,40,<=50K,False,False,True,False,False,False,True,False
34,14,40,<=50K,False,False,False,False,False,False,True,True
43,13,50,>50K,False,False,False,False,False,False,True,True
54,10,40,<=50K,False,False,True,False,False,False,True,True
43,10,40,<=50K,True,False,False,False,False,False,True,True
28,11,42,<=50K,False,False,True,False,False,False,True,False
40,11,50,>50K,False,False,False,False,False,False,True,True
41,10,60,<=50K,False,True,False,False,False,False,True,True
40,13,55,>50K,False,False,True,False,False,True,False,False
42,10,38,<=50K,False,False,True,False,True,False,False,False
61,9,50,<=50K,False,True,False,False,False,False,True,True
18,8,30,<=50K,False,False,True,False,False,False,True,True
48,11,50,>50K,False,False,False,False,False,False,True,True
41,13,40,<=50K,False,True,False,False,False,False,True,True
23,9,40,<=50K,False,False,True,False,False,False,True,False
60,9,60,>50K,False,False,False,False,False,False,True,True
22,10,20,<=50K,False,False,True,False,True,False,False,True
61,9,40,<=50K,False,False,False,False,False,False,True,True
25,9,40,<=50K,False,False,True,False,True,False,False,True
46,14,35,>50K,False,False,True,False,False,False,True,True
43,13,40,>50K,False,False,False,False,False,False,True,True
43,12,40,<=50K,False,False,True,False,False,False,True,True
