age,education,hours-per-week,workclass_Public,workclass_Self-emp,marital-status_Single,race_Asian,race_Black,race_Hispanic,race_White,sex_Male,income_>50K
52,13,55,False,True,False,False,False,False,True,True,False
46,15,45,False,False,False,False,False,False,True,True,True
23,13,20,False,False,True,False,False,False,True,False,False
45,7,20,False,False,False,False,True,False,False,False,False
65,5,24,False,False,False,False,True,False,False,False,False
29,11,55,False,False,False,False,False,False,True,True,False
47,5,40,False,False,False,False,False,False,True,True,False
38,9,60,False,False,True,False,True,False,False,True,False
34,9,45,False,False,False,False,False,False,True,True,True
38,9,64,False,True,False,False,False,False,True,True,False
33,10,40,False,False,False,False,False,False,True,True,True
49,13,26,False,False,False,False,False,False,True,True,True
47,10,40,False,True,True,False,True,False,False,False,False
49,6,40,True,False,True,False,True,False,False,False,False
43,10,60,False,False,False,False,False,False,True,True,True
30,13,40,False,False,False,False,True,False,False,False,True
58,9,60,False,True,False,False,False,False,True,True,False
19,9,14,False,False,True,False,False,False,True,False,False
21,13,40,False,False,True,False,False,False,True,True,False
33,13,60,False,False,False,False,False,False,True,True,True
47,3,50,False,True,False,False,False,False,True,True,False
52,16,60,False,True,False,False,False,False,True,True,True
26,9,55,False,False,True,False,False,False,True,True,False
60,9,40,False,False,False,False,False,False,True,True,False
21,10,40,False,False,True,False,False,False,True,True,False
36,10,50,False,False,False,False,False,False,True,True,True
31,10,45,False,False,False,False,False,False,True,True,False
50,16,40,False,True,True,False,False,False,True,True,True
31,9,40,True,False,True,False,False,False,True,False,False
71,9,15,False,False,False,False,False,False,True,True,False
30,13,40,True,False,False,False,False,False,True,True,True
20,10,20,False,False,True,False,False,False,True,True,False
24,9,50,False,False,True,False,False,False,True,True,False
35,16,40,False,False,False,True,False,False,False,True,True
38,10,45,True,False,True,False,False,False,True,False,False
27,9,32,False,False,True,False,False,False,True,False,False
29,10,40,True,False,True,True,False,False,False,False,False
34,9,45,False,False,False,False,False,False,True,True,False
44,4,35,False,False,False,False,False,False,True,True,False
43,9,40,False,False,False,False,False,False,True,True,True
44,8,40,False,True,False,False,True,False,False,True,True
38,14,60,False,False,True,False,False,False,True,True,False
27,10,40,False,False,True,False,False,False,True,True,False
43,14,38,True,False,True,False,False,False,True,True,False
20,10,25,False,False,True,False,False,False,True,False,False
42,12,40,False,False,True,False,False,False,True,False,True
27,10,40,True,False,False,False,False,False,True,True,False
42,9,40,False,False,False,False,True,False,False,True,True
24,5,40,False,False,True,False,False,False,True,True,False
48,10,40,True,False,True,False,False,False,True,True,False
17,7,10,False,True,True,False,False,False,True,True,False
33,13,40,False,False,False,False,False,False,True,True,True
50,9,50,False,True,False,False,False,False,True,True,True
22,9,40,False,False,True,False,False,False,True,False,False
17,8,16,False,False,True,False,False,False,True,True,False
32,10,40,False,False,False,False,False,False,True,True,False
31,9,45,False,False,True,False,False,False,True,True,False
58,9,50,False,True,False,False,False,False,True,True,False
29,9,48,True,False,True,False,False,False,True,True,False
37,11,40,False,False,False,False,False,False,True,True,True
34,9,40,False,True,False,False,False,False,True,True,True
23,10,40,True,False,True,False,True,False,False,True,False
18,7,5,True,False,True,False,False,False,True,False,False
34,9,40,False,False,True,False,False,False,True,False,False
45,13,55,True,False,False,False,False,False,True,False,False
41,14,35,False,False,True,False,False,False,True,True,False
26,9,30,False,False,True,False,False,False,True,True,False
54,10,40,True,False,False,False,False,False,True,True,False
24,10,45,False,False,True,False,True,False,False,False,False
42,10,50,False,False,False,False,False,False,True,True,False
20,10,20,False,False,True,False,False,False,True,True,False
23,13,20,True,False,True,False,False,False,True,False,False
35,14,60,False,False,True,False,False,False,True,True,True
38,14,40,False,False,False,False,False,False,True,True,True
30,13,40,False,False,True,False,False,False,True,False,False
19,9,20,False,False,True,False,False,False,True,False,False
36,13,50,True,False,True,False,False,False,True,True,False
31,13,40,False,False,False,False,False,False,True,False,False
21,10,30,False,False,True,False,False,False,True,True,False
31,10,40,False,True,False,False,False,False,True,True,False
46,16,65,False,False,True,False,False,False,True,False,True
44,13,50,False,False,True,False,False,False,True,False,True
40,8,40,False,False,False,False,True,False,False,True,False
45,10,40,False,False,True,False,True,False,False,True,False
60,9,35,False,False,False,False,False,False,True,True,False
18,7,25,False,False,True,False,False,False,True,True,False
28,13,40,False,False,False,False,False,False,True,True,False
36,10,40,False,False,True,False,True,False,False,False,False
36,13,40,False,False,True,False,False,False,True,True,False
40,11,40,False,False,False,False,False,False,True,True,False
36,13,35,True,False,True,False,False,False,True,False,False
31,9,40,False,False,True,False,True,False,False,False,False
33,9,40,False,False,False,False,False,False,True,True,False
19,9,40,True,False,True,False,False,False,True,False,False
22,10,15,False,False,True,False,False,False,True,False,False
34,13,45,False,False,False,False,False,False,True,True,True
33,9,40,False,False,True,False,False,False,True,True,False
41,9,60,False,False,False,False,False,False,True,True,False
29,13,40,False,False,True,False,False,False,True,True,False
50,9,42,True,False,False,False,False,False,True,True,True
42,13,45,False,False,False,False,False,False,True,True,True
43,13,40,False,False,True,False,False,False,True,True,True
44,9,40,False,False,False,False,False,False,True,False,False
20,10,20,False,False,True,False,False,False,True,False,False
31,9,40,False,False,False,False,False,False,True,True,False
65,7,59,False,True,False,False,False,False,True,True,True
23,10,24,False,False,True,False,False,False,True,False,False
55,10,40,False,False,True,True,False,False,False,False,False
26,11,45,False,False,False,False,False,False,True,True,False
25,11,15,False,False,True,False,False,False,True,False,False
35,10,40,False,False,False,False,False,False,True,True,False
36,10,36,False,False,True,False,True,False,False,False,False
43,13,50,True,False,False,False,False,False,True,True,False
56,9,20,False,False,False,False,True,False,False,False,False
42,13,40,False,False,False,False,False,False,True,True,True
19,10,25,False,False,True,False,False,False,True,False,False
55,9,72,False,True,False,False,False,False,True,True,False
42,14,50,False,False,True,False,False,False,True,False,True
26,11,40,False,False,True,False,False,False,True,True,False
17,8,20,False,False,True,False,False,False,True,True,False
42,13,40,True,False,False,False,False,False,True,False,True
55,9,40,False,False,False,False,False,False,True,True,True
32,10,40,False,False,True,False,True,False,False,False,False
29,7,40,False,False,True,False,True,False,False,True,False
46,13,37,True,False,False,False,False,False,True,True,False
29,13,40,True,False,False,False,False,False,True,True,True
22,13,20,False,False,True,False,False,False,True,True,False
58,6,40,False,True,False,False,False,False,True,True,False
23,9,50,False,False,True,False,False,False,True,True,False
39,9,40,False,False,True,False,False,False,True,True,False
27,11,38,False,False,True,False,False,False,True,True,False
54,9,40,False,False,False,False,False,False,True,True,True
33,13,45,True,False,True,False,False,False,True,False,False
46,9,40,True,False,False,False,False,False,True,False,True
37,9,40,False,False,True,False,True,False,False,True,False
36,9,18,False,False,True,False,False,False,True,False,False
59,9,38,True,False,False,False,False,False,True,False,True
34,9,40,True,False,True,False,False,False,True,True,False
53,16,70,False,True,False,False,False,False,True,True,True
51,13,55,False,False,True,False,False,False,True,True,True
32,6,42,False,False,True,False,False,False,True,False,False
31,10,40,True,False,False,False,False,False,True,True,False
22,10,30,False,False,False,False,False,False,True,False,False
47,13,50,False,True,True,False,False,False,True,False,False
32,9,40,False,False,True,False,False,False,True,True,False
26,10,38,False,False,True,False,False,False,True,False,False
37,3,32,False,False,True,False,False,False,True,True,False
31,9,55,False,False,True,False,False,False,True,True,False
37,11,24,False,False,False,False,False,False,True,False,True
55,9,38,False,False,True,False,False,False,True,True,False
23,11,56,True,False,True,False,False,False,True,True,False
36,10,40,False,False,True,False,False,False,True,False,False
34,14,40,False,False,False,False,False,False,True,True,False
43,13,50,False,False,False,False,False,False,True,True,True
54,10,40,False,False,True,False,False,False,True,True,False
43,10,40,True,False,False,False,False,False,True,True,False
28,11,42,False,False,True,False,False,False,True,False,False
40,11,50,False,False,False,False,False,False,True,True,True
41,10,60,False,True,False,False,False,False,True,True,False
40,13,55,False,False,True,False,False,True,False,False,True
42,10,38,False,False,True,False,True,False,False,False,False
61,9,50,False,True,False,False,False,False,True,True,False
18,8,30,False,False,True,False,False,False,True,True,False
48,11,50,False,False,False,False,False,False,True,True,True
41,13,40,False,True,False,False,False,False,True,True,False
23,9,40,False,False,True,False,False,False,True,False,False
60,9,60,False,False,False,False,False,False,True,True,True
22,10,20,False,False,True,False,True,False,False,True,False
61,9,40,False,False,False,False,False,False,True,True,False
25,9,40,False,False,True,False,True,False,False,True,False
46,14,35,False,False,True,False,False,False,True,True,True
43,13,40,False,False,False,False,False,False,True,True,True
